transactionid,saledate,customerid,productid,storeid,campaignid,saleamount,discountpercent,paymenttype
1247,5/4/2025,1196,2070,403,2.0,27.34,27.0,Venmo
1248,5/4/2025,1115,2057,404,0.0,1747.92,26.0,Venmo
1249,5/4/2025,1185,2004,403,0.0,2781.75,12.0,Venmo
1250,5/4/2025,1132,2017,403,0.0,0.0,3.0,Card
1251,5/4/2025,1076,2028,402,2.0,1020.7,25.0,Cash
1252,5/4/2025,1005,2098,403,1.0,3268.3,22.0,Cash
1253,5/4/2025,1024,2004,404,2.0,1483.6,16.0,Cash
1254,5/4/2025,1039,2017,403,2.0,370.96,43.0,Card
1255,5/4/2025,1149,2031,402,2.0,904.48,2.0,Venmo
1256,5/4/2025,1076,2011,404,1.0,737.53,24.0,Cash
1257,5/4/2025,1187,2009,403,3.0,198.93,22.0,Cash
1258,5/4/2025,1044,2062,401,2.0,495.49,15.0,Cash
1259,5/4/2025,1009,2093,404,0.0,0.0,18.0,Venmo
1260,5/4/2025,1199,2007,403,2.0,1400.14,24.0,Venmo
1261,5/4/2025,1111,2053,401,1.0,3294.81,15.0,Cash
1262,5/4/2025,1191,2083,401,3.0,768.16,0.0,Venmo
1263,5/4/2025,1013,2039,401,2.0,1562.3,2.0,Cash
1264,5/4/2025,1138,2072,402,2.0,672.48,4.0,Card
1265,5/4/2025,1128,2089,402,1.0,744.34,39.0,Card
1266,5/4/2025,1012,2086,404,3.0,2682.3,49.0,Cash
1267,5/4/2025,1192,2076,401,1.0,1450.93,4.0,Venmo
1268,5/4/2025,1110,2037,404,1.0,324.13,17.0,Card
1269,5/4/2025,1033,2043,401,3.0,4367.25,19.0,Card
1270,5/4/2025,1146,2095,401,3.0,1963.16,22.0,Cash
1271,5/4/2025,1067,2010,404,3.0,0.0,42.0,Venmo
1272,5/4/2025,1198,2089,402,1.0,744.34,40.0,Card
1273,5/4/2025,1123,2071,402,3.0,1845.48,22.0,Cash
1274,5/4/2025,1101,2083,402,1.0,2074.03,24.0,Venmo
1275,5/4/2025,1062,2009,403,3.0,66.31,39.0,Cash
1276,5/4/2025,1082,2087,401,0.0,318.64,19.0,Cash
1277,5/4/2025,1171,2052,404,2.0,0.0,35.0,Card
1278,5/4/2025,1089,2024,403,2.0,298.25,46.0,Venmo
1279,5/4/2025,1152,2083,401,2.0,1843.58,6.0,Card
1280,5/4/2025,1043,2044,404,1.0,373.64,25.0,Cash
1281,5/4/2025,1112,2005,402,1.0,0.0,42.0,Card
1282,5/4/2025,1175,2047,402,0.0,1004.94,40.0,Card
1283,5/4/2025,1028,2094,401,1.0,888.03,16.0,Cash
1284,5/4/2025,1158,2018,403,0.0,2169.04,43.0,Venmo
1285,5/4/2025,1087,2088,401,2.0,567.48,8.0,Venmo
1286,5/4/2025,1115,2060,401,2.0,980.11,8.0,Card
1287,5/4/2025,1053,2094,402,1.0,888.03,35.0,Cash
1288,5/4/2025,1139,2066,403,3.0,2580.3,35.0,Venmo
1289,5/4/2025,1159,2093,402,0.0,0.0,50.0,Venmo
1290,5/4/2025,1096,2074,401,2.0,1055.2,36.0,Card
1291,5/4/2025,1043,2007,403,1.0,525.05,30.0,Venmo
1292,5/4/2025,1178,2079,403,0.0,950.54,22.0,Card
1293,5/4/2025,1119,2083,401,0.0,768.16,26.0,Venmo
1294,5/4/2025,1099,2084,403,2.0,0.0,3.0,Card
1295,5/4/2025,1027,2002,403,3.0,866.0,48.0,Venmo
1296,5/4/2025,1059,2048,401,2.0,572.21,32.0,Cash
1297,5/4/2025,1124,2076,401,1.0,2176.39,26.0,Venmo
1298,5/4/2025,1050,2064,404,0.0,1470.2,17.0,Card
1299,5/4/2025,1010,2031,403,2.0,1356.72,37.0,Venmo
1300,5/4/2025,1125,2050,402,0.0,373.56,14.0,Cash
1301,5/4/2025,1088,2087,403,2.0,509.82,34.0,Venmo
1302,5/4/2025,1160,2038,402,2.0,2223.62,30.0,Venmo
1303,5/4/2025,1015,2080,403,3.0,2496.78,38.0,Card
1304,5/4/2025,1007,2071,403,1.0,553.64,25.0,Venmo
1305,5/4/2025,1038,2043,404,1.0,786.1,37.0,Cash
1306,5/4/2025,1022,2093,404,1.0,2721.38,39.0,Cash
1307,5/4/2025,1106,2030,402,3.0,1019.82,41.0,Cash
1308,5/4/2025,1079,2077,403,3.0,561.83,1.0,Venmo
1309,5/4/2025,1138,2016,402,1.0,872.15,15.0,Venmo
1310,5/4/2025,1148,2069,402,1.0,418.3,2.0,Venmo
1311,5/4/2025,1079,2088,402,3.0,709.35,29.0,Card
1312,5/4/2025,1197,2018,402,2.0,867.62,37.0,Venmo
1313,5/4/2025,1017,2071,401,1.0,553.64,2.0,Card
1314,5/4/2025,1081,2018,401,2.0,867.62,43.0,Card
1315,5/4/2025,1105,2052,403,3.0,731.26,21.0,Venmo
1316,5/4/2025,1190,2081,403,1.0,0.0,6.0,Venmo
1317,5/4/2025,1199,2024,401,1.0,223.69,21.0,Cash
1318,5/4/2025,1047,2003,403,1.0,346.66,15.0,Venmo
1319,5/4/2025,1152,2029,402,0.0,27.02,43.0,Venmo
1320,5/4/2025,1091,2010,404,1.0,210.17,21.0,Venmo
1321,5/4/2025,1128,2077,404,2.0,0.0,4.0,Cash
1322,5/4/2025,1047,2049,404,3.0,0.0,29.0,Venmo
1323,5/4/2025,1035,2020,402,1.0,676.49,45.0,Cash
1324,5/4/2025,1008,2052,401,2.0,585.01,46.0,Card
1325,5/4/2025,1105,2028,402,1.0,1148.29,3.0,Cash
1326,5/4/2025,1016,2022,404,3.0,2684.72,45.0,Venmo
1327,5/4/2025,1176,2041,404,1.0,1447.58,33.0,Venmo
1328,5/4/2025,1109,2051,401,3.0,469.28,8.0,Cash
1329,5/4/2025,1184,2040,404,0.0,103.62,17.0,Card
1330,5/4/2025,1133,2013,404,3.0,3741.44,30.0,Cash
1331,5/4/2025,1010,2031,404,0.0,1130.6,49.0,Cash
1332,5/4/2025,1142,2049,401,1.0,0.0,50.0,Card
1333,5/4/2025,1074,2056,404,2.0,839.55,36.0,Cash
1334,5/4/2025,1198,2036,404,1.0,392.36,5.0,Cash
1335,5/4/2025,1108,2037,401,1.0,648.25,34.0,Venmo
1336,5/4/2025,1118,2082,404,0.0,799.8,5.0,Venmo
1337,5/4/2025,1184,2064,401,1.0,264.64,48.0,Card
1338,5/4/2025,1199,2074,402,3.0,1978.5,5.0,Cash
1339,5/4/2025,1105,2041,404,0.0,0.0,31.0,Card
1340,5/4/2025,1045,2058,402,3.0,0.0,36.0,Cash
1341,5/4/2025,1023,2032,403,1.0,1702.08,17.0,Venmo
1342,5/4/2025,1183,2093,401,0.0,2267.82,43.0,Cash
1343,5/4/2025,1029,2090,404,2.0,57.31,27.0,Card
1344,5/4/2025,1021,2067,404,1.0,261.86,40.0,Card
1345,5/4/2025,1096,2070,404,0.0,136.72,19.0,Venmo
1346,5/4/2025,1196,2021,403,1.0,751.87,38.0,Card
1347,5/4/2025,1041,2018,402,0.0,1084.52,20.0,Venmo
1348,5/4/2025,1107,2039,403,3.0,0.0,5.0,Card
1349,5/4/2025,1073,2080,402,0.0,3329.04,49.0,Cash
1350,5/4/2025,1033,2025,401,2.0,671.09,19.0,Card
1351,5/4/2025,1003,2058,404,3.0,2000.25,20.0,Cash
1352,5/4/2025,1139,2000,404,1.0,1744.76,7.0,Venmo
1353,5/4/2025,1055,2075,404,3.0,3122.56,16.0,Cash
1354,5/4/2025,1104,2056,401,0.0,1574.16,42.0,Cash
1355,5/4/2025,1062,2070,403,1.0,30.76,17.0,Venmo
1356,5/4/2025,1012,2023,402,0.0,2818.62,18.0,Cash
1357,5/4/2025,1167,2044,401,1.0,560.47,25.0,Card
1358,5/4/2025,1008,2085,403,2.0,0.0,24.0,Card
1359,5/4/2025,1022,2006,401,3.0,990.0,45.0,Card
1360,5/4/2025,1045,2020,403,1.0,1352.99,15.0,Venmo
1361,5/4/2025,1116,2095,403,0.0,981.58,5.0,Cash
1362,5/4/2025,1023,2098,403,2.0,1452.58,8.0,Venmo
1363,5/4/2025,1094,2048,401,3.0,1072.89,11.0,Card
1364,5/4/2025,1140,2008,403,3.0,0.0,24.0,Cash
1365,5/4/2025,1034,2015,403,2.0,1079.95,35.0,Card
1366,5/4/2025,1134,2052,402,1.0,1316.27,38.0,Cash
1367,5/4/2025,1156,2007,401,0.0,1750.17,3.0,Card
1368,5/4/2025,1123,2092,403,3.0,0.0,48.0,Venmo
1369,5/4/2025,1155,2040,403,2.0,27.63,39.0,Card
1370,5/4/2025,1033,2078,404,3.0,568.04,8.0,Venmo
1371,5/4/2025,1126,2023,402,2.0,2254.9,8.0,Venmo
1372,5/4/2025,1049,2000,401,0.0,3877.24,12.0,Cash
1373,5/4/2025,1119,2080,401,1.0,0.0,26.0,Cash
1374,5/4/2025,1157,2053,404,0.0,1830.45,19.0,Card
1375,5/4/2025,1085,2044,402,0.0,207.58,34.0,Venmo
1376,5/4/2025,1163,2025,403,2.0,447.39,18.0,Cash
1377,5/4/2025,1017,2039,403,2.0,3905.76,8.0,Card
1378,5/4/2025,1196,2000,401,2.0,0.0,42.0,Cash
1379,5/4/2025,1087,2050,401,1.0,168.1,10.0,Card
1380,5/4/2025,1049,2042,403,3.0,670.44,40.0,Card
1381,5/4/2025,1121,2004,402,3.0,3709.0,49.0,Venmo
1382,5/4/2025,1039,2080,404,2.0,665.81,49.0,Venmo
1383,5/4/2025,1118,2052,401,2.0,0.0,10.0,Venmo
1384,5/4/2025,1144,2092,403,0.0,1446.63,7.0,Venmo
1385,5/4/2025,1053,2073,403,2.0,1198.63,5.0,Cash
1386,5/4/2025,1016,2019,403,0.0,0.0,1.0,Venmo
1387,5/4/2025,1086,2048,402,3.0,1072.89,29.0,Venmo
1388,5/4/2025,1047,2076,401,2.0,0.0,33.0,Card
1389,5/4/2025,1180,2040,401,2.0,110.53,20.0,Cash
1390,5/4/2025,1105,2011,404,1.0,0.0,25.0,Cash
1391,5/4/2025,1095,2057,403,1.0,786.56,33.0,Cash
1392,5/4/2025,1134,2038,402,0.0,926.51,19.0,Venmo
1393,5/4/2025,1095,2004,402,0.0,0.0,9.0,Card
1394,5/4/2025,1113,2064,401,3.0,294.04,32.0,Cash
1395,5/4/2025,1128,2019,402,2.0,1494.29,26.0,Venmo
1396,5/4/2025,1123,2093,403,2.0,3023.76,24.0,Card
1397,5/4/2025,1036,2098,401,1.0,817.07,37.0,Cash
1398,5/4/2025,1052,2092,401,3.0,1928.84,40.0,Card
1399,5/4/2025,1099,2091,401,0.0,905.79,25.0,Cash
1400,5/4/2025,1079,2005,401,2.0,1715.12,49.0,Cash
1401,5/4/2025,1119,2005,401,2.0,686.05,19.0,Card
1402,5/4/2025,1005,2073,403,1.0,0.0,40.0,Cash
1403,5/4/2025,1082,2025,402,2.0,223.7,28.0,Card
1404,5/4/2025,1070,2068,403,3.0,2460.72,14.0,Card
1405,5/4/2025,1171,2015,403,1.0,0.0,15.0,Card
1406,5/4/2025,1040,2035,401,0.0,899.99,42.0,Card
1407,5/4/2025,1159,2071,401,1.0,1660.93,20.0,Cash
1408,5/4/2025,1138,2044,403,2.0,0.0,3.0,Card
1409,5/4/2025,1036,2090,403,1.0,0.0,6.0,Card
1410,5/4/2025,1043,2009,403,2.0,106.1,18.0,Card
1411,5/4/2025,1138,2056,401,1.0,944.5,16.0,Cash
1412,5/4/2025,1007,2060,401,0.0,816.76,19.0,Venmo
1413,5/4/2025,1098,2006,401,3.0,990.0,27.0,Cash
1414,5/4/2025,1100,2022,404,2.0,1610.83,14.0,Cash
1415,5/4/2025,1079,2042,402,0.0,167.61,46.0,Cash
1416,5/4/2025,1193,2097,404,1.0,2273.67,6.0,Card
1417,5/4/2025,1023,2089,404,0.0,413.52,27.0,Card
1418,5/4/2025,1116,2039,404,3.0,3905.76,47.0,Cash
1419,5/4/2025,1059,2028,402,2.0,1531.06,6.0,Card
1420,5/4/2025,1093,2050,402,2.0,298.85,25.0,Card
1421,5/4/2025,1083,2058,404,0.0,2000.25,14.0,Venmo
1422,5/4/2025,1016,2060,401,2.0,653.41,42.0,Venmo
1423,5/4/2025,1122,2059,402,2.0,1228.92,44.0,Cash
1424,5/4/2025,1196,2044,402,0.0,207.58,30.0,Cash
1425,5/4/2025,1103,2091,401,2.0,2173.9,31.0,Venmo
1426,5/4/2025,1142,2083,401,2.0,1229.06,25.0,Venmo
1427,5/4/2025,1136,2059,404,3.0,2560.25,50.0,Venmo
1428,5/4/2025,1061,2079,402,1.0,2566.46,41.0,Card
1429,5/4/2025,1123,2049,401,2.0,751.87,40.0,Cash
1430,5/4/2025,1053,2088,404,3.0,709.35,1.0,Venmo
1431,5/4/2025,1145,2043,402,1.0,1572.21,45.0,Cash
1432,5/4/2025,1169,2085,401,3.0,1210.75,22.0,Venmo
1433,5/4/2025,1029,2075,404,2.0,1249.02,35.0,Card
1434,5/4/2025,1142,2012,404,1.0,1682.61,10.0,Venmo
1435,5/4/2025,1078,2051,401,0.0,117.32,47.0,Card
1436,5/4/2025,1175,2076,404,2.0,1289.71,5.0,Venmo
1437,5/4/2025,1126,2082,401,0.0,1066.4,36.0,Card
1438,5/4/2025,1055,2017,401,1.0,1669.32,20.0,Card
1439,5/4/2025,1169,2019,404,2.0,747.14,0.0,Venmo
1440,5/4/2025,1099,2078,404,1.0,383.43,2.0,Cash
1441,5/4/2025,1052,2087,403,2.0,0.0,14.0,Cash
1442,5/4/2025,1145,2086,403,3.0,2682.3,6.0,Cash
1443,5/4/2025,1183,2044,401,0.0,1037.9,12.0,Cash
1444,5/4/2025,1156,2065,404,1.0,423.31,29.0,Card
1445,5/4/2025,1075,2007,403,0.0,1166.78,38.0,Cash
1446,5/4/2025,1000,2090,403,0.0,143.28,7.0,Cash
1447,5/4/2025,1072,2003,402,3.0,0.0,35.0,Card
1448,5/4/2025,1179,2075,404,2.0,1873.54,34.0,Venmo
1449,5/4/2025,1182,2048,404,3.0,357.63,3.0,Cash
1450,5/4/2025,1111,2069,402,1.0,836.6,34.0,Card
1451,5/4/2025,1121,2017,402,3.0,2782.2,15.0,Cash
1452,5/4/2025,1092,2053,402,2.0,1464.36,34.0,Card
1453,5/4/2025,1171,2016,402,0.0,646.04,48.0,Cash
1454,5/4/2025,1018,2082,401,1.0,0.0,24.0,Cash
1455,5/4/2025,1184,2062,404,1.0,1672.27,22.0,Venmo
1456,5/4/2025,1021,2017,404,3.0,463.7,48.0,Venmo
1457,5/4/2025,1178,2077,404,1.0,505.65,5.0,Card
1458,5/4/2025,1116,2065,404,3.0,470.34,46.0,Cash
1459,5/4/2025,1098,2045,402,1.0,280.93,29.0,Venmo
1460,5/4/2025,1108,2077,401,3.0,1685.49,14.0,Venmo
1461,5/4/2025,1187,2030,403,3.0,509.91,10.0,Card
1462,5/4/2025,1139,2073,403,0.0,499.43,21.0,Card
1463,5/4/2025,1009,2072,404,2.0,0.0,37.0,Venmo
1464,5/4/2025,1028,2074,404,0.0,3297.5,8.0,Cash
1465,5/4/2025,1036,2093,403,3.0,0.0,49.0,Cash
1466,5/4/2025,1132,2010,401,1.0,0.0,19.0,Cash
1467,5/4/2025,1120,2080,401,2.0,665.81,13.0,Card
1468,5/4/2025,1156,2006,403,0.0,198.0,38.0,Card
1469,5/4/2025,1120,2058,404,2.0,1600.2,39.0,Venmo
1470,5/4/2025,1107,2045,403,2.0,249.71,46.0,Card
1471,5/4/2025,1042,2004,403,2.0,0.0,35.0,Cash
1472,5/4/2025,1015,2080,404,1.0,749.03,3.0,Venmo
1473,5/4/2025,1146,2006,403,0.0,792.0,12.0,Venmo
1474,5/4/2025,1073,2062,401,1.0,1114.85,21.0,Venmo
1475,5/4/2025,1129,2009,403,2.0,0.0,9.0,Venmo
1476,5/4/2025,1033,2078,403,2.0,340.82,32.0,Card
1477,5/4/2025,1065,2001,401,1.0,371.12,2.0,Venmo
1478,5/4/2025,1151,2094,402,3.0,493.35,24.0,Venmo
1479,5/4/2025,1094,2022,403,1.0,0.0,21.0,Cash
1480,5/4/2025,1124,2023,401,2.0,2254.9,28.0,Venmo
1481,5/4/2025,1021,2018,402,3.0,542.26,45.0,Card
1482,5/4/2025,1192,2052,404,1.0,0.0,40.0,Cash
1483,5/4/2025,1169,2056,402,1.0,944.5,12.0,Card
1484,5/4/2025,1147,2093,403,0.0,2267.82,0.0,Card
1485,5/4/2025,1164,2033,401,0.0,836.25,23.0,Cash
1486,5/4/2025,1042,2059,404,3.0,3072.3,4.0,Card
1487,5/4/2025,1077,2060,402,3.0,1633.52,9.0,Cash
1488,5/4/2025,1174,2090,404,3.0,286.56,42.0,Card
1489,5/4/2025,1067,2018,404,0.0,2169.04,40.0,Cash
1490,5/4/2025,1073,2057,404,2.0,349.58,28.0,Cash
1491,5/4/2025,1135,2087,401,0.0,318.64,25.0,Venmo
1492,5/4/2025,1136,2081,403,3.0,2238.66,11.0,Card
1493,5/4/2025,1156,2083,403,2.0,1229.06,18.0,Venmo
1494,5/4/2025,1069,2034,401,2.0,217.87,1.0,Card
1495,5/4/2025,1167,2074,404,3.0,2638.0,22.0,Cash
1496,5/4/2025,1197,2086,402,1.0,2414.07,22.0,Card
1497,5/4/2025,1133,2043,402,2.0,1397.52,45.0,Cash
1498,5/4/2025,1140,2001,401,0.0,1237.05,0.0,Venmo
1499,5/4/2025,1003,2052,401,0.0,731.26,43.0,Card
1500,5/4/2025,1175,2057,403,1.0,1179.85,34.0,Card
1501,5/4/2025,1185,2036,403,1.0,980.91,42.0,Venmo
1502,5/4/2025,1008,2003,401,0.0,0.0,38.0,Card
1503,5/4/2025,1152,2084,402,0.0,281.85,22.0,Cash
1504,5/4/2025,1181,2015,401,1.0,1214.95,32.0,Card
1505,5/4/2025,1096,2084,402,0.0,0.0,27.0,Venmo
1506,5/4/2025,1178,2023,403,2.0,1503.26,26.0,Card
1507,5/4/2025,1119,2084,401,3.0,0.0,0.0,Card
1508,5/4/2025,1070,2098,404,2.0,1452.58,0.0,Venmo
1509,5/4/2025,1065,2020,401,2.0,300.66,12.0,Cash
1510,5/4/2025,1198,2007,404,3.0,2333.56,34.0,Cash
1511,5/4/2025,1085,2007,403,2.0,933.42,43.0,Cash
1512,5/4/2025,1045,2056,401,3.0,3148.32,42.0,Cash
1513,5/4/2025,1051,2078,404,1.0,383.43,19.0,Cash
1514,5/4/2025,1165,2062,401,1.0,557.42,4.0,Venmo
1515,5/4/2025,1138,2098,404,1.0,817.07,25.0,Venmo
1516,5/4/2025,1157,2082,401,3.0,1066.4,42.0,Venmo
1517,5/4/2025,1183,2033,401,0.0,0.0,21.0,Cash
1518,5/4/2025,1018,2009,403,3.0,0.0,11.0,Venmo
1519,5/4/2025,1004,2063,402,0.0,552.46,46.0,Card
1520,5/4/2025,1009,2085,404,2.0,193.72,15.0,Venmo
1521,5/4/2025,1038,2089,403,3.0,1240.56,26.0,Venmo
1522,5/4/2025,1147,2000,404,3.0,4846.55,5.0,Venmo
1523,5/4/2025,1111,2051,401,1.0,211.18,30.0,Card
1524,5/4/2025,1000,2049,404,0.0,5639.04,17.0,Card
1525,5/4/2025,1145,2068,403,2.0,656.19,49.0,Venmo
1526,5/4/2025,1174,2038,404,0.0,1853.02,18.0,Cash
1527,5/4/2025,1161,2082,401,2.0,213.28,16.0,Card
1528,5/4/2025,1136,2043,401,3.0,3493.8,17.0,Venmo
1529,5/4/2025,1194,2098,403,1.0,2451.22,24.0,Cash
1530,5/4/2025,1045,2070,401,3.0,102.54,27.0,Cash
1531,5/4/2025,1169,2024,403,3.0,621.35,20.0,Card
1532,5/4/2025,1027,2080,403,3.0,2496.78,15.0,Venmo
1533,5/4/2025,1021,2080,404,1.0,2247.1,49.0,Venmo
1534,5/4/2025,1035,2004,402,0.0,1854.5,32.0,Card
1535,5/4/2025,1184,2075,402,3.0,2341.92,9.0,Cash
1536,5/4/2025,1099,2008,403,3.0,66.59,17.0,Venmo
1537,5/4/2025,1136,2057,401,0.0,1310.94,16.0,Venmo
1538,5/4/2025,1086,2007,403,0.0,1750.17,21.0,Venmo
1539,5/4/2025,1103,2015,402,3.0,2024.91,20.0,Card
1540,5/4/2025,1173,2068,402,1.0,0.0,47.0,Card
1541,5/4/2025,1018,2004,402,3.0,927.25,24.0,Cash
1542,5/4/2025,1167,2002,404,0.0,866.0,12.0,Cash
1543,5/4/2025,1062,2089,402,0.0,2067.6,44.0,Venmo
1544,5/4/2025,1044,2080,401,2.0,665.81,24.0,Venmo
1545,5/4/2025,1024,2058,402,0.0,2000.25,8.0,Venmo
1546,5/4/2025,1027,2014,404,1.0,443.34,24.0,Cash
1547,5/4/2025,1016,2025,404,2.0,671.09,8.0,Card
1548,5/4/2025,1188,2086,404,2.0,2861.12,38.0,Card
1549,5/4/2025,1030,2087,402,2.0,382.37,18.0,Card
1550,5/4/2025,1054,2097,401,1.0,2273.67,45.0,Venmo
1551,5/4/2025,1085,2008,401,2.0,106.54,48.0,Venmo
1552,5/4/2025,1036,2096,404,1.0,1814.89,45.0,Cash
1553,5/4/2025,1178,2047,402,3.0,1004.94,35.0,Card
1554,5/4/2025,1062,2074,401,1.0,1187.1,24.0,Cash
1555,5/4/2025,1025,2080,404,1.0,3745.17,38.0,Cash
1556,5/4/2025,1004,2062,401,0.0,2477.44,42.0,Venmo
1557,5/4/2025,1001,2022,401,2.0,536.94,42.0,Venmo
1558,5/4/2025,1106,2088,404,1.0,1276.83,17.0,Card
1559,5/4/2025,1052,2018,403,3.0,2169.04,33.0,Venmo
1560,5/4/2025,1105,2030,402,0.0,339.94,44.0,Venmo
1561,5/4/2025,1152,2023,404,0.0,1879.08,9.0,Venmo
1562,5/4/2025,1160,2038,403,3.0,0.0,32.0,Venmo
1563,5/4/2025,1001,2071,402,1.0,1660.93,39.0,Venmo
1564,5/4/2025,1030,2067,401,2.0,465.52,13.0,Card
1565,5/4/2025,1194,2069,402,3.0,929.56,4.0,Cash
1566,5/4/2025,1197,2080,402,2.0,1331.62,43.0,Cash
1567,5/4/2025,1013,2024,401,1.0,335.53,45.0,Venmo
1568,5/4/2025,1175,2060,404,1.0,735.08,0.0,Venmo
1569,5/4/2025,1040,2085,401,0.0,484.3,9.0,Card
1570,5/4/2025,1165,2046,403,1.0,60.17,0.0,Venmo
1571,5/4/2025,1111,2032,403,3.0,3782.4,39.0,Cash
1572,5/4/2025,1011,2013,401,1.0,1683.65,49.0,Cash
1573,5/4/2025,1040,2003,404,0.0,385.18,3.0,Venmo
1574,5/4/2025,1018,2030,404,2.0,135.98,24.0,Venmo
1575,5/4/2025,1107,2025,403,1.0,754.97,44.0,Card
1576,5/4/2025,1199,2014,403,1.0,0.0,16.0,Card
1577,5/4/2025,1025,2030,404,1.0,0.0,38.0,Venmo
1578,5/4/2025,1096,2028,401,3.0,2551.76,41.0,Venmo
1579,5/4/2025,1149,2062,401,3.0,1858.08,41.0,Cash
1580,5/4/2025,1037,2027,404,1.0,465.5,5.0,Card
1581,5/4/2025,1099,2047,402,3.0,0.0,4.0,Venmo
1582,5/4/2025,1184,2024,403,2.0,198.83,19.0,Cash
1583,5/4/2025,1051,2042,402,0.0,167.61,10.0,Venmo
1584,5/4/2025,1177,2072,401,2.0,672.48,34.0,Cash
1585,5/4/2025,1034,2014,404,3.0,985.2,47.0,Card
1586,5/4/2025,1107,2021,403,1.0,751.87,28.0,Venmo
1587,5/4/2025,1075,2077,402,1.0,2528.24,0.0,Venmo
1588,5/4/2025,1147,2070,402,0.0,34.18,10.0,Card
1589,5/4/2025,1105,2066,404,1.0,928.91,14.0,Card
1590,5/4/2025,1151,2060,404,2.0,653.41,32.0,Card
1591,5/4/2025,1003,2093,404,1.0,680.35,6.0,Cash
1592,5/4/2025,1063,2041,404,1.0,2171.37,15.0,Venmo
1593,5/4/2025,1151,2019,401,3.0,933.93,39.0,Venmo
1594,5/4/2025,1011,2005,404,0.0,428.78,35.0,Card
1595,5/4/2025,1108,2067,404,3.0,290.95,21.0,Venmo
1596,5/4/2025,1178,2012,404,3.0,623.19,23.0,Cash
1597,5/4/2025,1061,2010,401,3.0,389.2,37.0,Venmo
1598,5/4/2025,1055,2016,403,2.0,0.0,1.0,Cash
1599,5/4/2025,1061,2082,401,0.0,266.6,28.0,Cash
1600,5/4/2025,1122,2085,403,1.0,217.94,24.0,Cash
1601,5/4/2025,1180,2058,401,3.0,666.75,49.0,Card
1602,5/4/2025,1118,2098,402,3.0,907.86,32.0,Card
1603,5/4/2025,1047,2047,404,0.0,334.98,18.0,Card
1604,5/4/2025,1160,2009,404,2.0,0.0,41.0,Card
1605,5/4/2025,1135,2004,403,3.0,3709.0,34.0,Venmo
1606,5/4/2025,1192,2034,402,0.0,0.0,20.0,Venmo
1607,5/4/2025,1158,2042,401,2.0,402.26,7.0,Card
1608,5/4/2025,1013,2014,404,2.0,197.04,6.0,Card
1609,5/4/2025,1119,2079,401,2.0,4562.59,2.0,Card
1610,5/4/2025,1093,2022,401,1.0,604.06,41.0,Cash
1611,5/4/2025,1035,2042,402,0.0,335.22,7.0,Cash
1612,5/4/2025,1166,2061,402,1.0,179.93,9.0,Venmo
1613,5/4/2025,1082,2045,403,3.0,312.14,1.0,Venmo
1614,5/4/2025,1070,2006,401,2.0,633.6,42.0,Venmo
1615,5/4/2025,1088,2057,404,0.0,436.98,11.0,Cash
1616,5/4/2025,1120,2090,403,3.0,214.92,12.0,Cash
1617,5/4/2025,1158,2047,401,1.0,904.45,50.0,Venmo
1618,5/4/2025,1117,2011,401,3.0,0.0,2.0,Cash
1619,5/4/2025,1045,2036,401,0.0,217.98,16.0,Venmo
1620,5/4/2025,1042,2035,401,1.0,809.99,9.0,Venmo
1621,5/4/2025,1127,2019,402,0.0,933.93,1.0,Cash
1622,5/4/2025,1075,2053,402,3.0,2440.6,6.0,Card
1623,5/4/2025,1088,2053,404,0.0,610.15,50.0,Card
1624,5/4/2025,1074,2024,401,0.0,248.54,49.0,Card
1625,5/4/2025,1059,2066,403,3.0,2064.24,42.0,Cash
1626,5/4/2025,1148,2043,403,3.0,873.45,0.0,Card
1627,5/4/2025,1151,2085,404,3.0,726.45,18.0,Cash
1628,5/4/2025,1077,2072,402,2.0,1008.72,1.0,Cash
1629,5/4/2025,1043,2033,402,3.0,836.25,44.0,Venmo
1630,5/4/2025,1095,2036,401,1.0,392.36,6.0,Card
1631,5/4/2025,1090,2036,404,1.0,588.55,1.0,Card
1632,5/4/2025,1158,2020,403,1.0,676.49,46.0,Venmo
1633,5/4/2025,1044,2090,402,1.0,0.0,35.0,Card
1634,5/4/2025,1060,2014,401,2.0,591.12,25.0,Card
1635,5/4/2025,1147,2016,404,2.0,516.83,20.0,Venmo
1636,5/4/2025,1094,2023,402,0.0,1879.08,40.0,Cash
1637,5/4/2025,1170,2040,403,1.0,0.0,0.0,Venmo
1638,5/4/2025,1095,2057,402,2.0,349.58,9.0,Cash
1639,5/4/2025,1031,2003,404,3.0,0.0,47.0,Cash
1640,5/4/2025,1196,2018,404,2.0,433.81,27.0,Venmo
1641,5/4/2025,1039,2000,403,2.0,775.45,34.0,Cash
1642,5/4/2025,1121,2037,402,3.0,1080.42,34.0,Cash
1643,5/4/2025,1086,2088,401,3.0,2837.4,6.0,Venmo
1644,5/4/2025,1010,2017,401,2.0,1112.88,14.0,Venmo
1645,5/4/2025,1006,2051,402,3.0,351.96,1.0,Venmo
1646,5/4/2025,1091,2011,403,0.0,819.48,30.0,Card
1647,5/4/2025,1155,2082,402,1.0,959.76,20.0,Venmo
1648,5/4/2025,1005,2098,403,1.0,817.07,10.0,Venmo
1649,5/4/2025,1005,2010,404,0.0,233.52,21.0,Venmo
1650,5/4/2025,1131,2050,402,3.0,747.12,48.0,Card
1651,5/4/2025,1081,2077,401,2.0,1797.86,10.0,Venmo
